,epoch_1_pred,epoch_1_labels
232,"[[-0.8976354   0.12718733  0.01401658  0.12003676  0.09103129]
 [-0.77082944  0.08474939  0.12537445  0.18789007  0.0826273 ]
 [-0.5931623   0.07582196 -0.00516277  0.13917014  0.15241602]
 [-0.6684243  -0.24977788  0.32901332  0.13799626  0.0556683 ]
 [-0.9337276   0.3057193  -0.14019036  0.16128317 -0.01300454]
 [-1.3869468   0.23149785  0.06560905  0.16223925  0.21655281]
 [-0.6490182   0.01989478 -0.02306727  0.01718998  0.01825445]
 [-1.0600154   0.26377127 -0.01806375  0.183857    0.10939728]]",[3 3 3 2 1 1 3 1]
233,"[[-4.5051688e-01 -7.7002078e-01  6.5040487e-01  2.5054955e-01
   3.4041375e-01]
 [-1.1617419e+00  6.0207397e-01 -1.9062975e-01  9.6039273e-02
   2.8092518e-02]
 [-1.0976242e+00  8.8135284e-01 -4.8372018e-01  8.6195563e-04
  -1.2051979e-01]
 [-7.1320385e-01  2.9933766e-01 -1.9372749e-01 -8.0578625e-02
   2.0961506e-02]
 [-6.9205624e-01 -3.5694408e-01  4.1738123e-01  1.0145577e-01
  -8.4977545e-02]
 [-3.0631420e-01 -5.6936514e-01  4.4011012e-01  2.0799899e-01
   2.0207600e-01]
 [-7.1531790e-01  1.7585763e-01 -1.0892227e-02  1.8698585e-01
  -7.6795672e-03]
 [-8.6000210e-01 -2.0175129e-01  1.6991130e-01  1.5622646e-01
   2.9974800e-01]]",[1 1 1 1 3 3 2 4]
234,"[[-0.92871964  0.06021382  0.03514583  0.16264538  0.14538336]
 [-1.2031555  -0.42969117  0.5212185   0.24533388  0.38791522]
 [-0.35556027 -0.33376348  0.3511781   0.19472435  0.02607198]
 [-0.24674326 -0.5941265   0.3957724   0.29473177  0.5099335 ]
 [-0.77255064 -0.28994521  0.3106838   0.22424367  0.25969434]
 [-0.6245822  -0.20976134  0.18622606  0.19605798  0.00973309]
 [-0.9669014   0.49120474 -0.29437828  0.16036731  0.09755386]
 [-0.89703286  0.42197803 -0.22238478  0.12276623  0.03713715]]",[3 4 2 1 2 4 1 1]
235,"[[-0.70874155  0.05632455  0.02707345  0.07744803  0.18895575]
 [-1.2319293   0.92814463 -0.4941819  -0.03604793 -0.10698266]
 [-1.0809809   0.08019364  0.07346612  0.35576332  0.16168952]
 [-0.68764335 -0.06004786  0.2011141   0.13129152  0.08857495]
 [-0.6815457   0.541338   -0.2976466   0.11484789 -0.01349755]
 [-1.1770518   0.946945   -0.5811985   0.11176322  0.0072995 ]
 [-0.5675901  -0.22655477  0.20478526  0.17982207  0.23663938]
 [-0.88528633  0.19988546  0.09394779  0.06069475  0.0191486 ]]",[3 1 3 1 1 4 1 4]
236,"[[-0.28855607 -0.37986878  0.29838884  0.13900445  0.23396276]
 [-1.0608106  -0.02777134  0.23048937  0.13913955  0.21057744]
 [-0.7782699  -0.04042142  0.07729587  0.30748218  0.28609678]
 [-0.6642259  -0.49554446  0.5356244   0.17875549  0.24122   ]
 [-0.78839016  0.38717693 -0.27535814  0.14347196  0.0391062 ]
 [-1.0960853   0.23113157 -0.11216992  0.18655312  0.17017452]
 [-0.9093706   0.3451942  -0.1029808  -0.02191781 -0.01893426]
 [-0.68285    -0.02402686 -0.03247609  0.20604588  0.42725024]]",[2 1 4 2 3 3 2 2]
237,"[[-0.6987588   0.2380411  -0.11167481  0.0329869   0.16029353]
 [-0.97554064  0.5245329  -0.2397289   0.08635857  0.06025361]
 [-0.94631463  0.5308435  -0.24171567 -0.05594882 -0.02647442]
 [-0.9367403   0.20159362 -0.10219177  0.21687844  0.17316382]
 [-1.2111708   0.47623977 -0.14221364  0.14440654  0.15196176]
 [-0.9051228  -0.05105254  0.12570341  0.06062959  0.11416901]
 [-0.5125954   0.11836118 -0.0398908   0.14725415  0.05209526]
 [-0.6910489   0.13398166 -0.07186529  0.08852203  0.16073082]]",[4 3 2 1 1 3 1 0]
238,"[[-1.0169595   0.40611497 -0.21912193  0.15521888  0.12385976]
 [-0.15936212 -0.55397034  0.46884188  0.04358404  0.08140094]
 [-0.7377759  -0.5165536   0.43419546  0.16665798  0.28948513]
 [-1.3119467   0.724404   -0.33920386  0.11106379  0.10345729]
 [-0.6088294  -0.5472344   0.4755975   0.1905895   0.31840786]
 [-0.9896518   0.33354592 -0.12898877  0.08114693 -0.00612861]
 [-1.1243111   0.57257825 -0.4164604   0.21975859  0.20807838]
 [-1.1802862   0.06354613  0.21373565  0.12955803  0.16902989]]",[4 2 2 3 4 1 3 2]
239,"[[-0.9210009   0.3230012  -0.18959057  0.23352677  0.11830001]
 [-0.61890113  0.1056745  -0.02895295  0.11252756  0.10435361]
 [-0.8003094  -0.2625625   0.33164826  0.2198714   0.15832338]
 [-0.7734408  -0.370537    0.39692345  0.16898797  0.26645353]
 [-0.31178096 -0.7200595   0.5792121   0.14790188  0.14289278]
 [-0.27210146 -0.8759278   0.6641825   0.1904834   0.21876626]
 [-0.6880063  -0.20179829  0.20519176  0.1572014   0.14463545]
 [-0.71680456  0.31252444 -0.25206912  0.05829711 -0.04370679]]",[1 3 2 2 4 4 2 1]
240,"[[-0.7999345   0.19550808 -0.03022293  0.16338551  0.05852509]
 [-1.0976351   0.09272616  0.19202588  0.07666318  0.01218645]
 [-0.22594856 -0.6299105   0.48767725  0.10702156  0.20621642]
 [-0.26213038 -0.48099995  0.4532188   0.12669227  0.09399439]
 [-1.28082     0.25389084  0.06492531  0.19941153  0.2591588 ]
 [-0.7312914  -0.2985048   0.35340613  0.04800231  0.10581019]
 [-1.0297819   0.24024387 -0.05604585  0.15548033  0.18637593]
 [-0.8489182  -0.37298983  0.41486916  0.2686884   0.30876413]]",[1 1 2 2 1 2 4 2]
241,"[[-7.3336077e-01 -8.0025271e-02  1.4617884e-01  2.3222390e-01
   1.3768074e-01]
 [-1.1608927e+00 -2.9269800e-01  5.1771462e-01  1.6278788e-01
   3.2791463e-01]
 [-1.1681849e+00  2.9805079e-01  3.4828000e-02  7.7875845e-02
  -4.4005081e-02]
 [-6.2271357e-01 -1.8726639e-04  7.2079420e-02  1.4947017e-01
  -5.3341106e-02]
 [-1.5041000e+00  4.3029487e-01 -1.1414678e-01  2.6800156e-01
   5.2994096e-01]
 [-1.1542944e+00 -3.8729009e-01  4.7251841e-01  2.5413799e-01
   3.8729003e-01]
 [-8.6969632e-01 -4.1232255e-01  4.8774949e-01  1.8657044e-01
   1.7441338e-01]
 [-4.5963559e-01 -2.0662202e-01  1.9286861e-01  1.3430430e-01
   1.2098664e-01]]",[4 2 2 4 2 3 2 4]
242,"[[-9.01440501e-01  6.37135804e-01 -2.80261755e-01  4.56215302e-03
  -1.15528934e-01]
 [-1.24052775e+00  1.24881171e-01  1.26169890e-01  2.34894857e-01
   1.72059193e-01]
 [-7.89768040e-01  3.60706031e-01 -6.57869205e-02  1.61439076e-01
  -5.63557409e-02]
 [-8.93370569e-01 -1.21398315e-01  1.88320443e-01  1.52291298e-01
   1.08248457e-01]
 [-8.58893991e-01  4.36718285e-01 -2.65777558e-01  1.83749661e-01
   8.46483633e-02]
 [-4.85752344e-01  1.47134051e-01 -1.00799695e-01  6.05500825e-02
  -1.47955447e-01]
 [-4.88058478e-01 -4.64241505e-01  4.09904063e-01  1.84687033e-01
   2.68689185e-01]
 [-6.63829029e-01  1.19285285e-01 -1.02154342e-02  2.12347999e-01
   8.28737451e-04]]",[0 4 1 1 1 2 3 1]
243,"[[-0.78585666 -0.09928699  0.19640626  0.17656401  0.02209461]
 [-1.0037006   0.6117201  -0.3020928   0.08024128  0.06455409]
 [-1.0211071   0.11832239  0.16617908  0.04120897  0.08585073]
 [-1.2267925   0.9356052  -0.6059334   0.19177644  0.08284256]
 [-1.177454    0.04313463  0.26219812  0.16951618  0.16972055]
 [-1.0396779   0.29465076 -0.05044389  0.02674744  0.05701492]
 [-0.91046125  0.4520686  -0.28284833  0.09725614  0.03615446]
 [-1.1134704   0.32066044 -0.09939388  0.01088079 -0.10502847]]",[1 1 1 3 3 1 1 4]
244,"[[-0.8805888  -0.01770239  0.16504498  0.24503629  0.16436724]
 [-1.0704232   0.4000491  -0.18279105  0.01584997  0.03641244]
 [-0.36360893 -0.24151033  0.20231512 -0.01378252 -0.09326732]
 [-1.145148    1.1634821  -0.6520842   0.01486691 -0.13246   ]
 [-0.5691684  -0.5630341   0.5153645   0.12007238  0.0531028 ]
 [-0.91491586  0.16647986  0.05200844  0.22427262  0.21565709]
 [-1.2101362   0.34620342 -0.13294587  0.23076992  0.36360377]
 [-1.0109841   0.67832166 -0.36119846  0.09127907  0.06776837]]",[1 2 4 3 4 1 3 4]
245,"[[-0.5842486   0.03978984 -0.06889462  0.10109904  0.12101801]
 [-0.6668143   0.78844965 -0.5773933   0.03151371 -0.1808126 ]
 [-1.2467449   0.40013856 -0.02269728  0.14696911  0.1572686 ]
 [-0.6393364  -0.06223516  0.0836298   0.13222384 -0.00257937]
 [-1.0908077   0.15616539  0.03316019  0.25237274  0.23609702]
 [-0.9414588  -0.3237353   0.49131045  0.1178908   0.02384688]
 [-0.63314205  0.09228436  0.07780863  0.0989258   0.00324936]
 [-0.259357   -0.31173566  0.2589751   0.05194018  0.03299068]]",[3 1 1 4 4 1 3 4]
246,"[[-1.289216    0.2348055   0.07669859  0.14038377  0.26109535]
 [-1.0882779   0.79838973 -0.40244922  0.04566298  0.01994237]
 [-0.42287284 -0.5141935   0.37966153  0.2669852   0.2166711 ]
 [-0.6196919  -0.7715166   0.64817864  0.23827696  0.26194638]
 [-0.98559594  0.18923889  0.08149905  0.08180381  0.09787872]
 [-1.1965432   0.79373276 -0.36238405  0.05984406  0.11147009]
 [-1.1821252  -0.3427949   0.56418693  0.23993003  0.27753222]
 [-0.98166347  0.25597298 -0.01669686  0.08468993  0.18132678]]",[4 1 3 2 0 2 2 3]
247,"[[-1.2302368   0.12489029  0.11654167  0.12926652  0.127427  ]
 [-0.92520577 -0.29789233  0.46691233  0.14416783  0.4477972 ]
 [-0.4236392  -0.7173442   0.7119796   0.2088287   0.27714553]
 [-0.8025549  -0.26172772  0.3478515   0.22204798  0.2773211 ]
 [-0.96000063  0.10501241  0.12571952  0.07335997  0.06356998]
 [-0.647851   -0.2844753   0.31618172  0.1353298   0.00994939]
 [-0.9848328   0.08152687  0.13907687  0.11853518  0.1847328 ]
 [-0.80713654  0.1594476  -0.05950111  0.24475941  0.21412738]]",[1 4 2 3 1 3 1 1]
248,"[[-0.41644192 -0.71794176  0.7538398   0.08103222  0.04238301]
 [-0.9416107   0.42364237 -0.15962249  0.09350895  0.07021969]
 [-1.1269522  -0.05833349  0.29999867  0.08991405 -0.05903558]
 [-0.43646222 -0.4536678   0.41990975  0.1203554   0.21022318]
 [-1.2354698   0.5995752  -0.1694843   0.13723192  0.07655565]
 [-0.9679675  -0.22288406  0.28903675  0.26117375  0.39378992]
 [-0.56163836  0.24895035 -0.22916414  0.05105139 -0.11331462]
 [-0.9603452   0.2373772  -0.01704484  0.16675417  0.10698313]]",[3 3 4 4 1 3 4 3]
249,"[[-1.1083852   1.1916134  -0.722623    0.01596666 -0.15201403]
 [-0.7871017  -0.07318887  0.18902194  0.23486103  0.13136338]
 [-0.81715864 -0.08074025  0.2679315   0.16036966  0.22373264]
 [-0.71709085 -0.20900382  0.3305883  -0.03086533 -0.01100337]
 [-0.8044659   0.20308806 -0.07739464  0.12614934  0.24087925]
 [-0.8922862   0.4703092  -0.249305    0.09650988 -0.0192259 ]
 [-1.0387903   0.49163306 -0.2541059   0.0718374  -0.03364206]
 [-1.3381456   1.2646797  -0.6650148   0.01335179 -0.04428873]]",[3 3 4 4 1 1 1 2]
250,"[[-0.7873192  -0.05716232  0.27164483  0.10909504  0.1740783 ]
 [-0.7133488   0.02874986  0.10189108  0.14831845  0.0016754 ]
 [-0.9435893  -0.18773349  0.33011726  0.32039237  0.4291306 ]
 [-0.8222986   0.40896267 -0.2710027   0.20369875  0.0327015 ]
 [-0.811592   -0.0895497   0.23362939  0.16384745  0.29146802]
 [-1.1521854   0.68790066 -0.3823713   0.17136627  0.10396826]
 [-0.5122667  -0.44400197  0.4697364   0.1652603   0.18445355]
 [-1.0024343  -0.12425183  0.30744857  0.23889816  0.23819004]]",[3 4 3 1 4 3 2 2]
251,"[[-0.77790636 -0.07633522  0.15751597  0.24727206  0.01746096]
 [-1.4792227   0.21817976  0.15407382  0.19823058  0.26157513]
 [-1.1365058  -0.4298087   0.60823154  0.18024357  0.37919316]
 [-0.8318115  -0.5326172   0.54489523  0.15129675  0.35920414]
 [-1.0971898   0.4666617  -0.12709737  0.08703317 -0.04960071]
 [-1.3812324   1.1560237  -0.6007459   0.09660354  0.01212092]
 [-1.1402662  -0.14560078  0.35244152  0.2908308   0.33487374]
 [-0.51652175  0.01894489  0.11540961  0.10500169 -0.04945474]]",[3 4 1 0 4 3 2 4]
252,"[[-1.2100254   0.4714081  -0.20225807  0.16701113  0.10226604]
 [-0.4083086  -0.01001046 -0.06426289  0.09165819 -0.01522877]
 [-0.95926553 -0.3418802   0.37786046  0.2832064   0.30482566]
 [-1.5158151   1.0050067  -0.4936253   0.12209859  0.06102793]
 [-0.95588934  0.2421579  -0.00366278  0.18005463  0.01868013]
 [-1.0382886   0.23146993  0.03266311  0.1153672   0.14009206]
 [-0.7139255  -0.15464196  0.28826258  0.0309404  -0.03485243]
 [-0.90685725  0.22351138  0.07110945  0.04455414  0.0570857 ]]",[3 1 4 3 2 1 4 2]
253,"[[-1.07069898e+00  5.54078758e-01 -2.63483346e-01  1.23598345e-01
  -3.11882161e-02]
 [-1.25190556e+00  2.74311185e-01  8.36720318e-02  7.67928362e-02
   4.98166680e-02]
 [-9.73205090e-01  7.31672123e-02  1.89662933e-01  9.34069976e-02
   1.11469567e-01]
 [-8.40347350e-01  8.79987851e-02  1.80809259e-01  1.17199838e-01
   2.11945876e-01]
 [-7.55560279e-01  4.50226575e-01 -1.87671199e-01 -1.14451349e-03
  -3.92160863e-02]
 [-5.52863598e-01 -7.73856416e-02  1.16454020e-01  8.59584138e-02
   1.22296214e-01]
 [-1.35658050e+00  1.99212968e-01  1.26277313e-01  2.75351644e-01
   4.01214361e-01]
 [-4.79675502e-01 -2.42151067e-01  2.51231670e-01  8.48638341e-02
   1.78537577e-01]]",[3 1 2 2 0 4 3 4]
254,"[[-0.71808577 -0.44656992  0.46537775  0.24667697  0.39336687]
 [-1.4010147   1.1595317  -0.6396681   0.1303948  -0.00911603]
 [-0.48915458  0.12058927 -0.03106272  0.21392854  0.04117755]
 [-1.3117633   1.2065227  -0.6328361   0.11519511 -0.01704234]
 [-1.0807545   0.8236938  -0.3905497   0.12017013 -0.03088902]
 [-0.7381845  -0.02354385  0.12432238  0.12144393  0.20674212]
 [-1.322438    0.68177426 -0.30942014  0.23728642  0.2055455 ]
 [-1.0415403   0.38037097 -0.04001548  0.0278235   0.05071665]]",[3 3 1 3 1 2 1 3]
255,"[[-1.112942    0.2258818  -0.03482066  0.34604058  0.2697299 ]
 [-1.1159283   0.30242544 -0.12285116  0.14407432 -0.05689086]
 [-0.7724439   0.38723788 -0.22861244  0.18438517  0.11055124]
 [-0.75216395  0.04467045  0.10230797  0.0895666   0.18843846]
 [-0.5466747  -0.6071503   0.5209163   0.09738323  0.18555105]
 [-0.09834819 -0.5009286   0.29231384  0.0290265   0.11874572]
 [-0.6244536  -0.340324    0.30482835  0.093147    0.1327489 ]
 [-0.46436188 -0.76239455  0.6139738   0.16820952  0.41135642]]",[3 3 1 3 2 2 3 2]
256,"[[-1.5988439e+00  5.6764853e-01 -1.2174673e-01  2.2472951e-01
   1.3546591e-01]
 [-1.2841740e+00  3.5104585e-01  1.8471438e-02  1.5637220e-01
   2.5911883e-01]
 [-9.0341979e-01  1.7831999e-01  4.4096705e-02  1.5635780e-01
   8.2571611e-02]
 [-3.1175971e-01 -7.8668487e-01  7.1441466e-01  1.5670241e-01
   3.2989869e-01]
 [-1.0242656e+00  1.1136544e+00 -6.7760307e-01  4.6677791e-02
  -1.8042946e-01]
 [-7.4270660e-01 -2.9523191e-01  4.0441072e-01  1.8935731e-01
   2.1756494e-01]
 [-5.9140652e-01 -5.8427024e-01  5.6009221e-01  1.6670859e-01
   1.8361114e-01]
 [-1.2697120e+00  4.8285991e-01 -9.5883191e-02  4.8100195e-04
   1.0016010e-01]]",[1 4 2 2 3 2 4 0]
257,"[[-0.8834732  -0.01274756  0.21151006  0.24836972  0.28594103]
 [-0.9214062   0.5072839  -0.27252373  0.04557704 -0.04513611]
 [-1.2216358   1.2063328  -0.7310793   0.07987553 -0.13796374]
 [-0.8891744  -0.17069483  0.3525822   0.23101595  0.3055108 ]
 [-0.9942364  -0.38251305  0.48165575  0.20366573  0.31272608]
 [-1.5707971   0.62113476 -0.24761328  0.30976406  0.36801425]
 [-1.025207    0.01307604  0.11908623  0.27494335  0.29164308]
 [-0.79568726  0.6119436  -0.34236827  0.04809014  0.03731889]]",[4 1 1 4 2 4 3 1]
258,"[[-0.86456734  0.2525374   0.05196985  0.09479091  0.04370901]
 [-0.6317087  -0.33489233  0.27093297  0.15077777  0.11586988]
 [-0.81595045  0.07258371  0.05722468  0.18186443  0.10079916]
 [-1.1749583   0.82306474 -0.42530566  0.13644178 -0.11210338]
 [-1.0376827   0.52069384 -0.27227098  0.21102811  0.0134372 ]
 [-1.2459491   0.54285365 -0.26559973  0.1274312   0.0897687 ]
 [-1.2872792   0.77431536 -0.42585307  0.12757288 -0.03227437]
 [-0.6984561  -0.2194037   0.368357    0.10828491  0.23619528]]",[2 4 1 3 1 1 4 2]
259,"[[-0.7956939  -0.5442507   0.63707626  0.27360064  0.34785223]
 [-0.9873752  -0.31256065  0.38866356  0.18173549  0.08960209]
 [-0.68462896 -0.6572255   0.6631309   0.17781764  0.2820957 ]
 [-1.3651186   0.2289865  -0.06169036  0.34032527  0.28720146]
 [-1.0807433  -0.22169845  0.43974707  0.22005475  0.22706188]
 [-0.61402303  0.18209894 -0.12119466  0.11521187  0.06727302]
 [-0.98898274 -0.2746938   0.39331582  0.27990374  0.30978253]
 [-1.2092575   0.0572344   0.10354242  0.35662103  0.38372326]]",[4 2 4 1 4 3 2 4]
260,"[[-1.3381816   0.81436235 -0.43390137  0.10765965 -0.05503733]
 [-1.1265813   0.73141396 -0.27773193  0.14674544 -0.07905803]
 [-1.383784    0.1428071   0.09647296  0.29829824  0.30315   ]
 [-1.4445341   0.40114188 -0.06210612  0.33490008  0.29773593]
 [-0.9965149   0.03038483  0.12194496  0.2974906   0.50692874]
 [-0.7005492  -0.47884715  0.44880268  0.14652331  0.14611475]
 [-0.9328473  -0.15264009  0.25310883  0.21529552 -0.01633777]
 [-0.0224047  -0.04285641 -0.07975379  0.0549832  -0.10258793]]",[2 2 4 3 3 0 2 2]
261,"[[-1.0286689   0.4209655  -0.13511008  0.12805495  0.01178646]
 [-0.7687042  -0.22099118  0.39644718  0.1981479   0.3092986 ]
 [-1.1100427   0.23558378  0.00185111  0.24843211  0.17613262]
 [-1.0911374  -0.05572684  0.31734616  0.15029193  0.13326968]
 [-0.7338103  -0.37159908  0.49095693  0.34607497  0.29893363]
 [-0.58400255 -0.24544282  0.3450769   0.08753964  0.12540175]
 [-0.88540566 -0.2130277   0.37512997  0.00872848  0.29997087]
 [-0.59617865 -0.41971213  0.42499778  0.19639285  0.24050201]]",[4 2 3 2 2 2 4 4]
262,"[[-0.590158   -0.1081773   0.2048646   0.16291235  0.00417334]
 [-1.0921676   0.2734451  -0.01395074  0.15485433  0.05512986]
 [-0.6826082  -0.17010432  0.17047796  0.13613684 -0.0066349 ]
 [-1.4400139   0.25139937  0.07904019  0.23222204  0.2317048 ]
 [-0.7493547   0.01434018  0.10966206  0.11335153  0.11350874]
 [-1.2250962   0.5722822  -0.2994407   0.21516778  0.09697342]
 [-1.3281186   0.32294264  0.04357383  0.16677321  0.13115168]
 [ 0.10104193 -0.7397568   0.55894315 -0.02878693  0.06051202]]",[4 3 3 4 1 1 2 4]
263,"[[-1.4833696   0.414577   -0.02159661  0.18158251  0.1221749 ]
 [-1.1539029  -0.3392855   0.4329343   0.27244988  0.45297545]
 [-1.3740059   0.9200515  -0.5000742   0.2133723  -0.02442204]
 [-0.35413507 -0.7800426   0.7553114   0.13788651  0.37718913]
 [-1.2747519  -0.2579053   0.45853958  0.24292354  0.20762761]
 [-1.1164474   0.23279007 -0.02872408  0.31091735  0.26967707]
 [-0.17321903 -1.0624467   1.0019914   0.0638608   0.25012207]
 [-0.80976    -0.4708773   0.4884752   0.16008183  0.23307131]]",[3 4 1 2 1 4 0 2]
264,"[[-0.59690595 -0.47270048  0.5447088   0.09807157  0.27132776]
 [-0.89038754 -0.5670253   0.54916126  0.26077557  0.48576114]
 [-1.1897347   0.5182972  -0.25337127  0.30549535  0.08434835]
 [-1.0769657   0.23309834 -0.03337549  0.17960158 -0.01273425]
 [-1.2715241   0.29532942  0.04788752  0.21521224  0.43172666]
 [-0.50501037 -0.29253882  0.30080977  0.14831997  0.14338829]
 [-1.1872226   1.196308   -0.7330002   0.15052032 -0.20192492]
 [-1.2655635   0.22022867  0.00728815  0.20547482  0.07173507]]",[2 3 3 3 3 3 4 2]
265,"[[-1.4361299   1.0892173  -0.573074    0.21300316  0.00963074]
 [-1.1442847   0.4092003  -0.13155577  0.25496495 -0.0941169 ]
 [-0.6936148  -0.31750876  0.27401757  0.18469484  0.11495893]
 [-1.0467039   0.33438438 -0.00394549  0.16559824  0.0134912 ]
 [-0.8627588   0.2994909  -0.15206107  0.1451056   0.04603009]
 [-1.0594449   0.15316468  0.04095884  0.22222403  0.24643779]
 [-1.0512588  -0.32238343  0.48959827  0.3787478   0.4973721 ]
 [-0.7144002  -0.28449717  0.46501398  0.06520004 -0.01244511]]",[3 4 4 3 1 4 3 4]
266,"[[-1.4733951   0.3904477   0.00186578  0.25691947  0.12871937]
 [-0.39228687 -0.01760125  0.11820801  0.04213947  0.07196902]
 [-1.1119407   0.4572343  -0.14432615  0.15996236  0.09372769]
 [-1.2091445   0.34762856  0.03021446  0.20096746  0.22524522]
 [-1.0967242   0.31862885 -0.04983931  0.08342727 -0.05637081]
 [-0.9663586   0.51162523 -0.27608597  0.24524662  0.00561984]
 [-1.2888145   0.974071   -0.56388485  0.2294135  -0.00168243]
 [-0.88665116  0.3620008  -0.24983649  0.08259838 -0.0727959 ]]",[3 2 1 2 1 1 3 1]
267,"[[-1.3093293   0.27343968 -0.05780687  0.2761177   0.24075788]
 [-0.8773135   0.00170378  0.1470898   0.18767987  0.01241495]
 [-1.1867772   0.7291538  -0.32726315  0.24346213 -0.09337183]
 [-1.2521632  -0.08736376  0.43265116  0.06551009  0.06886361]
 [-0.7973197  -0.20677616  0.20946936  0.19993834  0.2089398 ]
 [-0.75739306 -0.5716662   0.6057881   0.19209933  0.36484155]
 [-1.433934    0.5023357  -0.13136446  0.24815254  0.17446133]
 [-1.1263793   0.48571664 -0.24380417  0.3371729   0.05028101]]",[3 2 1 2 3 3 4 1]
268,"[[-1.4208417   0.77883214 -0.3791085   0.3113471   0.11074929]
 [-1.3280576  -0.01148008  0.28380296  0.28472155  0.34360787]
 [-0.90161794  0.11952757  0.03821523  0.23261997 -0.03046152]
 [-0.3751565  -0.3425805   0.3775069   0.09586422  0.18622409]
 [-1.6491811   0.7922089  -0.33259866  0.3229437   0.17744513]
 [-1.0980027   0.2968924  -0.12242803  0.31456485  0.05859932]
 [-1.1778377  -0.05655336  0.16237248  0.2719853   0.25894263]
 [-0.71416885 -0.5602817   0.4678704   0.087843    0.24749635]]",[3 2 4 2 3 3 3 4]
269,"[[-1.4326693e+00  7.4463296e-01 -3.4130445e-01  2.1259223e-01
  -2.8767314e-02]
 [-1.2113253e+00 -4.2804562e-02  2.9886582e-01  1.0396288e-01
  -1.2893379e-01]
 [-8.4435296e-01  2.7668369e-01 -1.8588774e-01  1.8143417e-01
  -1.5435408e-01]
 [-1.4655498e+00  9.4014660e-02  1.6557585e-01  3.5047323e-01
   3.4513372e-01]
 [-1.0552920e+00 -4.7148654e-01  5.4574651e-01  1.8872163e-01
   4.3268496e-01]
 [-1.0005097e+00 -3.0424726e-01  4.6299377e-01  2.5325722e-01
   2.8705007e-01]
 [-9.0759027e-01  1.4699320e-01  9.3769774e-02  1.5467016e-01
   1.6868426e-01]
 [-9.2232734e-01  1.0697925e-01  3.9501604e-02  7.7766355e-04
   1.2912676e-01]]",[4 2 1 3 2 2 1 3]
270,"[[-0.55216324 -0.6385331   0.6042774   0.03559898  0.35020986]
 [-1.2851485   0.71354514 -0.33147186  0.2528899  -0.1042607 ]
 [-0.46275586 -0.14138441  0.31322634  0.13893259 -0.01685532]
 [-0.97527677 -0.13351676  0.23915704  0.19510989  0.24089368]
 [-1.0454754   0.37408346 -0.15393753  0.21729445 -0.04652058]
 [-0.6248249  -0.79707724  0.7691076   0.16509768  0.3144352 ]
 [-0.9453807  -0.693609    0.8078884   0.2180406   0.2561852 ]
 [-0.6883886  -0.06307714  0.14134452  0.13871174  0.02920848]]",[2 2 4 3 4 2 3 4]
