,epoch_1_pred,epoch_1_labels
235,"[[-1.7716451  -1.6669096  -2.4228857  -1.0864178   3.7441635 ]
 [-2.0704505   2.79687    -3.5899167  -3.8274136  -2.695848  ]
 [ 0.2067982  -2.083761    3.3459601  -4.213241   -3.0795746 ]
 [-0.95895106 -2.4806705   4.4763374  -2.4973176  -4.8852425 ]
 [-3.7153146  -3.0752857  -2.942568    0.25304866  3.982298  ]
 [ 0.8702079  -3.3651218   2.222587   -3.5543435  -3.647075  ]
 [-3.5827682   1.9076256  -1.7297361  -2.2752154  -3.026793  ]
 [-3.1061833   2.0666153  -3.2463052  -2.1794107  -2.2112703 ]]",[4 1 2 2 4 2 1 1]
236,"[[-2.445606   -3.0155203   2.0877259  -1.7145046  -1.8716596 ]
 [-4.878554    3.1253169  -4.493338   -2.0458632  -2.206079  ]
 [-2.6107824  -0.629635   -1.2750443  -3.2213316   4.696255  ]
 [-3.3647199  -1.1543713  -1.7133521  -4.3601036   1.4876752 ]
 [-4.2902203  -1.3455706  -2.5718462   1.5549152  -2.935124  ]
 [-2.5743916  -4.189724   -1.2230399  -0.49427623  3.1073196 ]
 [-0.39290264 -3.248776    1.9908463  -3.109854   -3.6431973 ]
 [-1.8537862   1.8425823  -3.7103689  -2.0693486  -1.8062806 ]]",[2 1 4 4 3 4 2 1]
237,"[[-3.5417325  -3.0562246  -2.2117646  -1.7135636   3.562584  ]
 [-2.6829238   2.3970094  -4.8360057  -3.120879   -4.3020887 ]
 [-3.0275803   3.3067162  -4.0403996  -1.3633498  -2.5284193 ]
 [-1.25991    -2.7815073   0.52774996 -4.811265   -2.9793968 ]
 [-2.9074974   3.1464558  -3.2061324  -4.183752   -1.5493938 ]
 [-1.1608874  -0.87239605  0.59429544 -3.033285   -2.2903166 ]
 [-2.7384484  -2.0585494   2.9387684  -2.0225205  -3.2791538 ]
 [-1.6584306  -1.869013    0.1919583  -2.7003543  -2.6237912 ]]",[4 1 1 2 1 1 2 0]
238,"[[-4.3306723  -2.1797054  -1.7790848   2.9768467  -1.3804036 ]
 [-1.0913887  -2.6773772   2.7348847  -4.1729846  -4.267226  ]
 [-1.7813251  -1.736555   -0.7594298  -1.2585584  -0.369148  ]
 [-2.524352   -3.3896415  -3.831179    5.0776567  -0.73703647]
 [-1.19181    -4.2024374  -4.792294    3.6186106   0.942678  ]
 [-3.377406   -1.5012215   4.848114   -3.014824   -2.5207238 ]
 [-4.10047    -3.9957688  -2.3218973  -0.61858803  4.224996  ]
 [-0.40317333 -3.1056938  -3.271571   -0.8310218  -0.01542842]]",[3 2 4 3 3 2 4 2]
239,"[[-2.934578   -0.7038361  -1.002939    1.9178607   3.2269123 ]
 [-3.135895    3.5616274  -3.497585   -3.0446754  -2.897643  ]
 [-1.5079192  -4.0387273   4.9375954  -3.8343096  -2.8289092 ]
 [-2.3414917  -4.8904734   2.6056263  -2.7455046  -3.786138  ]
 [-4.3832073  -2.750418   -1.0968112   1.0613197  -1.3833792 ]
 [-1.5680298  -3.563555    1.2175026  -4.319904   -4.767207  ]
 [-1.0686077  -1.9431406   3.0896542  -3.9264865  -1.690268  ]
 [-1.566641   -2.8500125   0.74440116 -3.2222955  -3.812538  ]]",[4 1 2 2 3 2 0 2]
240,"[[-2.3725164  -0.04198004 -3.5202608   0.01927582 -0.9535896 ]
 [-1.4480902  -2.787512   -2.282383    2.0669856  -2.7445567 ]
 [-2.7665315  -2.3423903  -2.8294132   3.0068858   1.2410377 ]
 [-0.8635539  -2.015968    3.488423   -4.35523    -3.3757672 ]
 [-3.6784766   1.2581056  -1.2304573  -1.6207721   0.54511493]
 [ 1.4357047  -4.865072    1.8337245  -5.0663304  -1.6287239 ]
 [-1.7977948   0.35335726  0.05387873 -0.4564077  -2.4292057 ]
 [ 0.98171574 -2.099473   -0.0218208  -1.3693259  -3.8161678 ]]",[4 3 3 2 4 2 0 0]
241,"[[-3.413248    1.6759008  -2.273505   -2.3416102  -1.1468544 ]
 [-1.4789889  -3.7121675   2.9572558  -2.495437   -4.4427705 ]
 [-4.175353   -4.218543   -3.5893147   1.1492175   2.507341  ]
 [-2.5023553   0.77130485  0.34536618 -2.8528008  -0.9571629 ]
 [-2.7335453   0.35663107 -2.8719785  -2.6849904   0.29571417]
 [-3.5985937   2.5035975  -1.3818004  -2.4655287  -3.3022916 ]
 [-0.67785156 -1.5815437  -0.74818605 -1.1016977   3.231498  ]
 [-0.8553173  -2.9668586  -3.4162023  -0.7088566   4.660038  ]]",[1 2 3 0 3 1 4 4]
242,"[[-1.2051167  -1.7964382   2.8953686  -2.5850909  -4.9254727 ]
 [-2.0492384   0.00768341 -2.460279   -0.10024552  0.34657016]
 [-6.037081   -3.0615716  -4.1498685  -0.8731938   1.429725  ]
 [ 1.307647   -0.59649515  0.9741738  -2.9440029  -3.921692  ]
 [ 0.26369303 -5.8864527   2.541907   -3.0314827  -5.7602816 ]
 [ 0.41212937 -1.2553971   0.20527045 -3.173708   -1.622914  ]
 [-2.4688232  -3.5468159  -2.468949   -0.7764294   5.286086  ]
 [-3.4385831  -2.0467343  -4.0152917   1.32546    -1.9815071 ]]",[2 4 4 2 2 0 4 3]
243,"[[-2.6163301   1.5519861  -1.1413968  -3.828063   -3.664298  ]
 [-3.3251345  -3.6317966   3.6875513   0.47303855 -2.6447377 ]
 [-2.6715112  -2.830498    0.02298214 -3.2981653   0.17025971]
 [-2.2263515  -5.547399    2.6196787  -2.366056   -3.4909768 ]
 [-1.1691729  -1.242968    0.6663069   0.95502484  1.7669162 ]
 [-1.1515416  -3.1346614   0.04760485 -2.2713184  -3.195268  ]
 [-4.0249395  -1.6153477  -3.502227   -1.0534284   4.1279693 ]
 [-2.8124871   2.477831   -2.304724   -2.5419645  -0.78195804]]",[1 2 2 2 4 0 4 1]
244,"[[-2.6782799  -0.837429   -4.9961557  -1.6809647   2.0850694 ]
 [-2.1699505  -2.2532513  -1.2086563  -2.8558261   0.7886167 ]
 [-2.209403   -2.8811178  -1.7708504   3.0239594  -1.3548179 ]
 [-0.17242514 -3.4866767   4.449893   -1.3041193   0.4169122 ]
 [-1.7761835  -3.1334178  -3.7521024  -1.7547524   3.5260181 ]
 [-0.47053406 -2.6799705   3.386357   -4.2128344  -1.8413018 ]
 [-3.1494017  -2.153746   -3.8783998   3.0869768   1.583816  ]
 [-3.930682    1.975518   -1.6865383  -2.6652749  -1.6631948 ]]",[4 4 3 4 4 2 3 1]
245,"[[-2.0660744  -3.5425308  -2.8494987  -1.1480296   4.478716  ]
 [-3.7085116   2.137909   -3.5166202  -4.3374968  -2.1050396 ]
 [-2.5696437  -2.597021   -2.4870129  -0.9418007   3.455736  ]
 [-4.07126    -2.604421   -1.8083336   2.4460127  -2.120983  ]
 [-2.249429    3.247627   -2.6234188  -3.4095023  -3.251036  ]
 [-2.9620264  -0.263824   -4.2872562   0.03855896  0.62638927]
 [ 0.02772904 -3.3634076   3.3197212  -4.1249046  -2.6885602 ]
 [-1.3874161  -1.1844162  -2.2625043   2.2930205  -3.0257802 ]]",[4 1 4 3 1 3 2 3]
246,"[[-3.4790883  -3.2571301  -3.93517     1.2944402   4.125981  ]
 [-3.0789132   3.1742642  -3.889889   -2.5151162  -3.2101545 ]
 [ 0.727162   -1.7737046   0.08234739 -2.143354   -3.7439992 ]
 [-3.1444235  -0.34393978  0.54662853 -1.8302962  -3.1236088 ]
 [-4.315071   -2.115062   -3.927565    0.4361219   4.487974  ]
 [-1.1344126  -4.3140845  -3.1652048   2.4166274  -0.66052836]
 [-3.715709    4.488485   -3.3568218  -4.178995   -3.0056224 ]
 [-2.8546443  -4.2226214  -4.527463    1.2679654  -1.2196252 ]]",[4 1 2 2 4 3 1 3]
247,"[[-2.3840773   3.722892   -3.4115524  -3.1511512  -2.5838308 ]
 [-5.042533   -1.5724951  -3.7606425   0.4662049   2.0854363 ]
 [-3.376587    0.4393172  -1.5015336  -2.1090977  -2.5430844 ]
 [-2.076627    2.3100884  -5.1303926  -2.9271407  -2.92215   ]
 [ 0.87988055 -0.7936829  -3.3825278  -3.078982   -2.716328  ]
 [-4.78424     3.436979   -4.0496497  -3.4500196  -2.2022681 ]
 [ 1.0700405   0.3700713  -1.1837597  -0.8492323  -2.952979  ]
 [-3.4189484  -2.0856116  -1.9203112   0.3865586   5.3104095 ]]",[1 4 1 1 0 1 2 4]
248,"[[-1.58045    -3.1856124   1.136278   -1.7547768  -0.2639103 ]
 [ 0.39442232 -2.5105524  -1.7446578  -0.5328988  -1.6155863 ]
 [-3.5051303   1.3913022  -3.323338   -3.1203256  -0.08616871]
 [-4.194641   -2.9956334  -3.8180664  -0.7906069   2.886785  ]
 [-2.8435118   2.0120304  -2.556805   -1.9128222  -1.9312603 ]
 [-1.9436903   2.543967   -3.6224556  -1.9191319  -2.5146987 ]
 [-0.28245845 -2.4925191   1.5941428  -1.4843353  -3.4164777 ]
 [-2.871318   -5.4690146  -3.54683     0.9231404   2.4038749 ]]",[2 3 1 4 1 1 0 3]
249,"[[-2.8507984   4.8166585  -4.2112083  -3.9205494  -3.9732027 ]
 [-3.1094406  -5.542476   -2.0540411   3.7032099  -0.9363751 ]
 [-3.026862    2.9690726  -2.1761312  -1.543754   -3.800276  ]
 [-4.052317    0.6316618  -5.1635528  -2.6958873   0.4705361 ]
 [-3.619704   -3.8976374  -5.3095837   3.6785333  -0.12251173]
 [-0.94632316 -2.0928462   3.657852   -4.9301867  -3.4677734 ]
 [-2.7083695  -2.3026845  -3.0839713   1.4810045   1.0228273 ]
 [-1.0630745  -1.9806195   0.11002958 -6.291494   -4.491473  ]]",[1 3 1 1 3 2 3 2]
250,"[[-3.9483697  -2.5927954  -4.216427    4.1929035  -1.259334  ]
 [-0.6717726  -3.7479649  -4.425971    4.7975826  -2.7671347 ]
 [-2.684625   -3.118536   -1.6057293  -0.22162667  1.58673   ]
 [-2.277462   -4.119668   -3.0046885   0.44295728 -3.1697063 ]
 [ 0.5536149  -4.619378    4.5220947  -2.1832025  -3.4227192 ]
 [-2.2256045  -6.6949477  -2.9230454   3.9423823  -3.4656672 ]
 [-2.8559732   3.5697746  -2.760927   -2.1151714   0.77734745]
 [-0.06386675 -2.430473   -4.739264    3.203078   -3.607655  ]]",[3 3 4 3 2 3 1 3]
251,"[[-2.0710912   0.02508128  0.22498327 -1.3486118  -2.49048   ]
 [-1.2770553  -1.8744155  -1.6019138  -1.5298865   2.3980305 ]
 [-1.1916405   0.16938336 -0.37035444 -3.3932307  -2.6584513 ]
 [-0.45910394 -1.4465039  -3.7825534  -0.75139165  3.0441725 ]
 [-0.6058035  -2.8323438   2.298073   -5.014481   -1.8508407 ]
 [-2.2716358  -0.48664647  2.6787794  -2.4738014  -3.5361297 ]
 [-2.576458   -2.1528873  -3.8268924  -1.7764103   4.633233  ]
 [-0.305171   -4.206895   -4.1648564   1.9110087  -1.535251  ]]",[2 4 1 4 2 2 3 3]
252,"[[-1.8140122   0.87429523 -2.063539   -2.4543567  -2.3676012 ]
 [ 1.6482991  -2.6038368  -1.1122892  -0.97518504 -1.2285023 ]
 [-1.844813   -2.7733967  -1.8168559   3.034748   -0.62789893]
 [-0.4634588   0.7457801  -3.958246   -4.0022416  -1.7066656 ]
 [ 1.6350954  -4.9705944   1.7174953  -4.2517905  -2.694773  ]
 [-3.3593514  -5.344118   -4.537186    1.6114969   0.256381  ]
 [-1.9693692  -1.1060219   0.8815271  -2.7334964  -2.312515  ]
 [-3.9925084  -4.2660522  -1.7981913   0.4791723  -0.6408117 ]]",[1 0 3 1 2 3 0 3]
253,"[[-1.9572146   0.909207   -1.1105965  -2.1852193  -1.3999671 ]
 [-2.4435189  -4.845265   -1.6883546   1.4743671   0.65452033]
 [ 2.4660828  -2.8568113   0.2551763  -2.722316   -0.6546771 ]
 [-2.0850277  -4.0065103  -3.6157227   2.527309   -2.7948053 ]
 [ 0.22057152 -2.8787313   2.748623   -2.9541163  -3.803276  ]
 [-0.44347954 -3.5795097  -0.04318526 -1.0416707  -1.3068744 ]
 [-2.9486315   0.7772341  -2.945722   -0.20710078 -1.0932869 ]
 [-3.787524   -3.5935905  -2.929826   -1.4717051   0.06100997]]",[1 3 0 3 2 0 1 3]
254,"[[-2.9794266   2.8647003  -2.9353511  -3.1535897  -2.6672254 ]
 [-0.9553579  -2.611508    0.9987932  -3.220883   -4.711242  ]
 [ 2.9374723  -2.1351655  -0.04414772 -3.6329808  -0.92051214]
 [-0.76081765 -2.1576018  -3.6006272   1.498827    4.0241394 ]
 [-0.4500583   3.6791039   1.1232121  -2.560391   -4.5447335 ]
 [-2.87576    -0.7649358  -2.6887329   0.16791315  2.5935898 ]
 [-1.9088266  -1.2328327   2.3243876  -5.2185106  -4.2234144 ]
 [-1.3664798   0.18284705 -1.8566897  -2.4735374  -2.8210795 ]]",[1 2 0 4 1 4 2 0]
255,"[[-3.4216      1.2991366  -4.707258   -2.6446755  -2.172956  ]
 [-3.6318874  -0.9373998  -2.596586   -1.9478567   5.299384  ]
 [-0.06852193 -2.049269    1.9205853  -4.1157765  -2.761111  ]
 [ 1.3169231  -5.0613527   1.9234614  -1.5511441  -3.6943846 ]
 [-2.9937973   2.296858   -3.5179055  -2.7793052  -0.0785922 ]
 [ 0.67580307 -4.0761414   1.3331549  -2.2682576  -3.0381322 ]
 [-2.8248327  -1.9761369  -3.3272755   4.371674   -2.3237627 ]
 [ 0.03069587 -2.1214328   1.5365623  -1.5874091  -1.634286  ]]",[1 4 2 2 1 2 3 2]
256,"[[-4.485859    4.2697787  -0.87626815 -2.1775246  -1.5178583 ]
 [-0.86383843 -1.8488493   5.2733793  -2.8886719  -3.196439  ]
 [-0.40688825  0.8405819  -3.402587   -2.209366   -3.7813072 ]
 [-3.2417884  -3.2068262  -0.33508477  0.60840464 -1.4935621 ]
 [ 0.01612962 -1.9639338  -0.1879766  -2.1968849  -3.0418282 ]
 [-3.8732934  -2.1062815  -4.5882516   2.9191668  -0.24114752]
 [ 0.44537246 -3.8390772   0.9551416  -3.0339322  -4.8287473 ]
 [-1.7744596  -1.0670276  -4.1794543  -0.3331409   1.6501647 ]]",[1 2 1 3 2 3 2 4]
257,"[[-0.3947851  -6.45337    -0.47660956  1.127829   -1.9422129 ]
 [-4.8005466  -5.661225   -5.1961856   3.2979617   0.19432898]
 [-1.5511484  -3.2638404  -3.2377763   1.3111392   4.9313354 ]
 [-2.153748   -2.2688181   0.32613257 -2.692233   -2.6872075 ]
 [-3.5070012  -3.0764234  -2.623675    2.0383837  -3.5917313 ]
 [-1.098525   -3.8954446  -3.347943    4.748079   -1.1920867 ]
 [-3.3888903   2.7426102  -4.0719104  -0.66526794 -2.4133441 ]
 [ 0.02738707 -0.37389705  1.8590058  -2.0283544  -2.9038863 ]]",[3 3 4 1 3 3 1 0]
258,"[[-2.6541588   0.4105186  -1.1820982   1.5339674  -1.9278631 ]
 [-3.1564429  -4.3441024  -2.7138395  -1.2874618   3.2924788 ]
 [ 1.3200371  -3.715601    0.40936044 -2.408032   -2.524669  ]
 [-3.8549652  -2.5922198  -2.0755975  -0.33545712 -2.7661412 ]
 [-2.4057143  -2.271127   -4.1374493   2.995637   -3.5786448 ]
 [-4.6543202  -4.1170497  -2.4648225   3.4375818   1.092968  ]
 [-3.71228    -3.119741   -5.3439274   0.8329934  -1.8762124 ]
 [-0.28745028 -4.6355834   2.7508445  -2.821035   -3.2922845 ]]",[1 4 2 3 3 3 3 2]
259,"[[-3.2169213  -2.5477188  -3.7487202   1.299922    2.0268404 ]
 [-0.3829669  -1.4458784   1.9800992  -3.2592874  -2.7779162 ]
 [-0.54962707 -1.035258   -4.4936266   0.3158932   0.08240708]
 [-4.388638   -2.9940934  -3.257427    5.3436522   0.18133026]
 [-2.8643188  -4.942584   -2.8985202   3.4732559  -2.3054278 ]
 [-2.560672   -2.8792493  -3.8018332  -2.6402783   3.2728388 ]
 [ 2.506548   -4.1071787   2.6643257  -3.6657238  -4.927497  ]
 [-2.0337203  -3.177493   -4.3239417   2.537617    3.57544   ]]",[4 2 4 3 3 4 2 4]
260,"[[-3.744786   -4.0779247  -3.4701004   0.8176267   2.8647811 ]
 [-2.9840617  -0.52974015 -1.9877044  -0.22803591 -1.9612994 ]
 [-1.4012161   2.760112   -2.3744488  -2.1332772  -4.1235876 ]
 [-0.9532548   3.5325875  -1.8462379  -0.9723288  -4.2193446 ]
 [-1.4219141  -4.208611    2.6661491  -2.026166   -1.2897894 ]
 [-2.0671544  -3.3456995  -4.642454    3.3073244  -3.043762  ]
 [-0.37306947 -1.609312    0.510005   -1.7642796  -1.1883214 ]
 [-0.39984003  0.19159807 -0.48381814 -1.6863151  -0.8704514 ]]",[4 1 1 1 2 3 2 2]
261,"[[-1.9880121  -1.8287984  -2.6382258  -1.6762819   4.571781  ]
 [-5.657685    3.104773   -2.74722    -1.4029018  -3.694561  ]
 [-3.4921446  -2.0920548  -3.7098005   2.9049582  -3.2936225 ]
 [-1.7647493  -4.8144765  -1.9862001   0.80449426  4.159796  ]
 [-2.792222    2.1568024  -0.13656646 -1.3212526  -4.103592  ]
 [-1.1837856  -3.042415    3.68991    -2.8893275  -1.4277995 ]
 [ 0.40701535 -3.3741236   3.7183619  -2.554667   -3.780528  ]
 [-1.9485377  -3.4098203   1.5766923  -3.2031324  -3.107783  ]]",[4 1 3 4 1 0 2 2]
262,"[[-4.077611   -3.386658   -1.4669864  -0.8487645   4.718338  ]
 [-1.2534701  -4.369058   -4.626107    2.7814145  -1.700508  ]
 [-4.4077363  -4.4858613  -3.93032     2.7693803  -0.69765586]
 [-2.9415376   1.415291   -4.493424   -1.0763005  -3.2166271 ]
 [-1.5717092  -3.145507    3.8363357  -1.6685942  -3.650731  ]
 [-1.492724    3.4612217  -3.8076153  -1.8940257  -3.0721958 ]
 [-1.8342763   2.4295268  -2.7822757   1.8394631  -3.1367877 ]
 [ 0.2709054  -3.1426485   3.4743717  -4.858177   -6.059766  ]]",[4 3 3 1 2 1 3 2]
263,"[[-3.6256793  -3.4579787  -1.2298105   1.381059    2.0575147 ]
 [-1.1378231  -2.0904667  -2.6558058   0.5386229   0.8055346 ]
 [-1.8109325  -4.3014436  -5.672021    2.7886748  -2.765626  ]
 [-3.391706   -1.7689176  -3.9599965  -1.7359936   0.35891563]
 [-1.7517173  -4.305928   -2.8128057   1.6047996   1.554956  ]
 [-5.7878776  -1.7532834  -2.647329    0.9571409   3.926674  ]
 [-1.0975121  -2.5144234  -1.2413586  -2.7045074  -3.8176823 ]
 [-4.1030064   4.278853   -5.422747   -1.0405849  -2.7270741 ]]",[4 4 3 4 4 4 0 1]
264,"[[-3.7813897  -0.16212401 -3.9902894   2.077201   -4.6521807 ]
 [-3.0835562  -4.099392   -0.79530174  3.55371    -1.8945669 ]
 [-3.0552595  -3.1816928  -3.3264763  -0.7439279   2.7027023 ]
 [-3.3211389  -2.0364206  -2.2300146   0.9794112   4.172964  ]
 [-0.6635841  -4.192196    0.06179389 -3.3213663  -2.981454  ]
 [ 1.1748942  -4.273921    3.2165887  -2.3760796  -3.7074764 ]
 [-3.4981377  -4.4510517  -2.739186    1.9803162  -0.532104  ]
 [ 1.0315534  -2.661976    3.1448114  -4.58543    -4.1677775 ]]",[3 3 4 4 2 2 3 2]
265,"[[-3.1766505  -2.5596747  -0.98031974 -2.0788152   1.639464  ]
 [-1.4622331  -3.7320628  -2.5838943  -0.14432812  0.5360394 ]
 [-2.0608876  -3.997835   -3.4453542   0.7588626   0.50010365]
 [-2.9776778  -4.2131248  -4.453826    2.5741012  -1.9021257 ]
 [-2.9719825  -2.2911043  -3.8389468   3.8286638  -0.0106413 ]
 [-3.5631335  -3.2962372  -1.8851539  -0.14942545  1.6873585 ]
 [-3.2783322  -4.013562   -4.217783    2.9699678  -1.7176515 ]
 [-0.5868451  -4.4431047  -0.9563333   0.14362983 -1.35179   ]]",[4 4 4 3 3 4 3 2]
266,"[[-2.0633557  -4.7418346  -2.182092    1.034597    2.0783515 ]
 [-0.3670934  -2.144955   -1.2193968  -0.47036648 -2.724815  ]
 [-4.5257163   5.2227325  -0.94721586 -3.516971   -5.5619407 ]
 [ 0.5080464  -3.0555704  -0.47235253 -1.8881612  -2.6370783 ]
 [-1.4205887   1.7955414  -1.6485358  -1.1878592   0.47107428]
 [-0.02418324 -1.5254607   2.3244982  -5.1883526  -1.1723645 ]
 [-0.2964616  -3.9291704   2.7012396  -3.9952092  -3.0472138 ]
 [-2.923722    1.1267719  -3.5730267  -1.5051267  -1.44039   ]]",[3 0 1 0 1 2 2 1]
267,"[[-2.9301689  -2.5087276  -2.1097114  -1.2388681   0.22110088]
 [-1.6455606  -0.16847478 -1.3497609  -2.1618912  -3.6382997 ]
 [-3.2912579  -4.084203   -3.2748759   4.282789   -2.1247313 ]
 [-0.4107702  -3.9056816   0.8332028  -1.610883   -3.4379916 ]
 [-3.729622   -2.7366157  -2.6516101  -1.4034204   3.40595   ]
 [-4.54809    -4.590312   -3.4943895   3.6664066   0.61060214]
 [-2.7877388   1.1753329  -3.3989797  -3.026545   -0.7232907 ]
 [-2.775829   -3.6248045  -0.9913829  -1.0927446   1.9573655 ]]",[4 2 3 2 4 3 1 4]
268,"[[ 0.22372551 -0.3472926  -0.6520191  -3.4498348  -4.7867947 ]
 [ 2.053867   -2.2168458  -0.21818674 -1.0886668  -2.904672  ]
 [-2.1636708  -3.4466074  -3.5574305   3.9535115  -0.94991153]
 [-1.8608562  -1.8166829   2.905137   -1.778807   -4.982392  ]
 [-2.4990866  -1.2581512  -1.502372    4.0802894  -0.7951538 ]
 [-3.984363    4.3641515  -3.119463   -1.3918036  -4.0362926 ]
 [-0.01613829 -4.133326    3.3385699  -5.15631    -4.18965   ]
 [-4.9976187   2.546017   -3.8641088  -0.6780579  -2.5578234 ]]",[0 0 3 2 3 1 2 1]
269,"[[-3.1714997   2.601757   -2.904371   -3.266951   -1.8564385 ]
 [ 1.3946965  -2.1135154  -1.0037731  -4.558138   -1.3191211 ]
 [-3.1291878  -2.1566093  -3.76122     0.6576362   4.3080153 ]
 [-2.9011283  -3.6682777  -1.0965633   3.8695934  -1.4784817 ]
 [-2.400073    3.5327444  -2.6792822  -4.321544   -3.5107276 ]
 [-2.3842673   3.5127861   0.49664295 -2.5637183  -5.142665  ]
 [ 0.6046985  -5.7159114  -0.76852196 -4.4640656  -3.585644  ]
 [-1.7472204  -2.7002957   4.799681   -3.7865357  -3.5580873 ]]",[1 0 4 3 1 1 0 2]
270,"[[-5.1058135   2.0680804  -1.7588072   0.67377853 -1.7528075 ]
 [-3.7259064  -3.6966262  -6.457705    3.4359393   0.6641395 ]
 [-3.4659169  -1.3657856  -3.9031816  -0.56880295  2.084638  ]
 [-1.4558624  -3.3222904  -3.6354177   2.0189257  -1.3056415 ]
 [ 2.541067   -4.469736   -0.26351175 -2.3541884  -2.4790645 ]
 [-5.9692006  -0.9077372  -2.9959757  -0.653665    2.5046527 ]
 [-0.7664248  -3.6976857  -2.9765887   2.3640673  -0.9585201 ]
 [-1.0375744  -5.7777367   1.0013748  -2.2782676  -2.5223281 ]]",[1 3 1 3 0 4 3 2]
271,"[[-1.2962002  -3.5054312   3.1269426  -1.9724373  -2.2166655 ]
 [ 1.763538   -3.7686307   3.1122499  -5.071706   -3.9480414 ]
 [-3.4705706  -0.90051746 -3.2548957   2.685803    0.4693356 ]
 [ 1.0729365  -4.9195933   3.6548266  -3.8999593  -3.8453813 ]
 [-2.919212   -2.238232   -2.2034576  -0.49091133  0.31978148]
 [-1.7730149  -1.7840475  -5.4853125   1.5670073  -2.3708289 ]
 [ 0.1527487  -4.8272085   3.2721922  -1.8253405  -1.4767354 ]
 [-2.9981418  -4.9104047  -1.9420125   2.27462    -2.6145196 ]]",[2 2 4 2 2 3 2 3]
272,"[[-3.2664015  -4.025321   -3.777435    1.3392781   2.611647  ]
 [-1.2353344  -2.1680284  -1.0946493  -0.54877603  3.2061298 ]
 [-2.0998046  -2.3731244  -2.3344078   0.4240427   2.6449718 ]
 [-1.3509289  -2.628357    3.308802   -3.239607   -3.3740072 ]
 [-0.11737316 -2.460431    1.3591994  -3.2618408  -5.7889733 ]
 [-0.593196    3.372517   -2.9063795  -3.1692948  -2.184986  ]
 [-2.9347808   4.0746336  -3.344737   -3.1282477  -5.8385563 ]
 [-1.3657132  -0.08166777 -1.6422111  -1.6799154  -3.2355843 ]]",[4 4 4 2 2 1 1 1]
273,"[[-2.0228772  -3.5332413  -3.2008688   1.9861389   1.832959  ]
 [-2.773073   -1.2983235  -0.930614   -0.36469436  3.4101877 ]
 [-0.7311709  -5.3542542  -3.3772752   0.34039086  3.4422596 ]
 [-4.754109   -4.4538045  -2.1327345   1.5008744   0.6825042 ]
 [-1.819032   -4.5750246  -2.452965   -0.58807784  2.9301667 ]
 [-4.252795   -4.4016185  -3.751804   -1.4220461   1.5811678 ]
 [-2.2025533  -2.8563886  -0.26791826 -0.8109519   3.2443354 ]
 [-5.392812    3.7948954  -3.365435   -2.096153   -4.2326875 ]]",[3 4 4 3 4 4 4 1]
274,"[[-1.4610506  -2.2975156  -1.4121257   0.57997566 -3.245474  ]
 [-4.2838073  -4.4341445  -1.5165209   0.7747467  -1.340323  ]
 [-4.196533   -2.936993   -3.7557852   2.4251542  -1.2797993 ]
 [-4.681808    3.545599   -5.4280553  -2.8899643  -2.5704522 ]
 [ 0.49633855 -4.755656    0.12582731 -1.2809621   0.227237  ]
 [-2.4672306  -3.8731573  -2.7994874   3.4618733  -1.2634392 ]
 [-2.9239252  -1.7258214   3.2976012  -2.8102746  -4.0297728 ]
 [-2.8244126  -3.1757407  -1.788173   -1.4006554  -2.5205054 ]]",[3 3 3 1 4 3 2 3]
275,"[[ 0.25523275 -0.49326536  1.4419473  -3.6607566  -3.6880522 ]
 [-2.1789062   1.3245671  -3.0371728  -2.9098208  -0.82004577]
 [-3.0200372   1.003841   -0.7878284   0.08021649 -3.666568  ]
 [-1.0209092  -2.9960666   2.5740483  -2.8669186  -5.4050655 ]
 [ 2.1587577  -3.1862335   0.812195   -3.7256184  -4.328554  ]
 [-3.373825   -2.7044523   2.582397   -1.7393377  -2.45012   ]
 [-3.4726663  -1.3896182  -3.9699397   1.6758028   5.140048  ]
 [-0.57116115 -1.2572905  -0.93783146 -1.714568   -0.9382822 ]]",[2 1 3 2 0 2 4 1]
276,"[[-3.51063     1.7405692  -0.9898238  -3.2376714  -1.7889522 ]
 [-4.469336   -4.6062737  -1.8097985   2.5330942  -2.3015196 ]
 [-3.337104   -2.1083453  -2.264741   -1.6757356   1.901055  ]
 [-3.495758   -2.3897617   0.6391564  -1.3769529   2.58423   ]
 [-0.44669038 -5.0859547   4.0265875  -4.47233    -2.9028    ]
 [ 0.0866864   0.40005547  2.976138   -5.1406307  -3.3340518 ]
 [-1.3624284  -3.4197216  -3.8313258   3.7006097  -2.7288725 ]
 [-0.766762   -3.3231544   5.103887   -3.1368244  -3.1280675 ]]",[1 3 4 4 2 2 3 2]
277,"[[-3.380158   -1.6380975  -0.97655404 -2.9661546  -3.8548694 ]
 [-2.6878119  -2.084634   -1.7061785   1.129529   -0.23182973]
 [-2.808095    2.0142322  -4.751288   -2.5773509  -0.3654938 ]
 [-5.105713   -1.720515   -1.8212538   4.6793633  -1.2011423 ]
 [-3.8505738  -0.29213336  3.8034549   0.12434292 -3.6652083 ]
 [-0.83889055 -4.234305    3.4266245  -3.816758   -1.8432959 ]
 [-2.950812   -2.9119897  -1.4592154   0.31219438  1.2142618 ]
 [-0.6297476  -4.356998    6.09195    -3.4261243  -4.073394  ]]",[1 3 1 3 2 2 4 2]
